station_id,last_updated,num_bikes_available,num_docks_available
50,2023-05-10 23:00:00,8.0,11.0
50,2023-05-11 00:00:00,8.64,10.36
50,2023-05-11 01:00:00,10.576271186440678,8.423728813559322
50,2023-05-11 02:00:00,10.49056603773585,8.50943396226415
50,2023-05-11 06:00:00,12.0,6.0
50,2023-05-13 20:00:00,8.0,11.0
50,2023-05-13 21:00:00,8.0,11.0
51,2023-05-10 02:00:00,8.923076923076923,18.076923076923077
51,2023-05-10 03:00:00,7.7,19.3
51,2023-05-10 07:00:00,0.0,18.0
51,2023-05-10 23:00:00,7.117647058823529,18.88235294117647
51,2023-05-11 00:00:00,7.92,18.08
51,2023-05-11 01:00:00,8.05084745762712,17.949152542372882
51,2023-05-11 02:00:00,8.150943396226415,17.849056603773583
51,2023-05-11 06:00:00,7.0,19.0
51,2023-05-13 20:00:00,14.818181818181818,12.181818181818182
51,2023-05-13 21:00:00,14.0,13.0
52,2023-05-10 02:00:00,25.128205128205128,9.871794871794872
52,2023-05-10 03:00:00,0.0,35.0
52,2023-05-10 07:00:00,0.0,34.0
52,2023-05-10 23:00:00,17.352941176470587,17.647058823529413
52,2023-05-11 00:00:00,18.24,16.76
52,2023-05-11 01:00:00,21.389830508474578,13.610169491525424
52,2023-05-11 02:00:00,29.264150943396228,5.735849056603773
52,2023-05-11 06:00:00,24.0,10.0
52,2023-05-13 20:00:00,8.545454545454545,26.454545454545453
52,2023-05-13 21:00:00,8.142857142857142,26.857142857142858
53,2023-05-10 02:00:00,1.3076923076923077,21.692307692307693
53,2023-05-10 03:00:00,1.0,22.0
53,2023-05-10 07:00:00,0.0,15.0
53,2023-05-10 23:00:00,3.0,20.0
53,2023-05-11 00:00:00,0.56,22.44
53,2023-05-11 01:00:00,2.389830508474576,20.610169491525422
53,2023-05-11 02:00:00,3.8679245283018866,19.132075471698112
53,2023-05-11 06:00:00,5.0,18.0
53,2023-05-13 20:00:00,0.5151515151515151,22.484848484848484
53,2023-05-13 21:00:00,2.761904761904762,20.238095238095237
55,2023-05-10 02:00:00,10.179487179487179,12.820512820512821
55,2023-05-10 03:00:00,12.6,10.4
55,2023-05-10 07:00:00,0.0,5.0
55,2023-05-10 23:00:00,19.705882352941178,3.2941176470588234
55,2023-05-11 00:00:00,20.48,2.52
55,2023-05-11 01:00:00,4.305084745762712,18.576271186440678
55,2023-05-11 02:00:00,3.660377358490566,18.566037735849058
55,2023-05-11 06:00:00,7.0,16.0
55,2023-05-13 20:00:00,6.333333333333333,16.666666666666668
55,2023-05-13 21:00:00,7.0,16.0
56,2023-05-10 02:00:00,5.512820512820513,29.487179487179485
56,2023-05-10 03:00:00,8.0,27.0
56,2023-05-10 07:00:00,0.0,33.0
56,2023-05-10 23:00:00,10.0,25.0
56,2023-05-11 00:00:00,12.2,22.8
56,2023-05-11 01:00:00,10.423728813559322,24.576271186440678
56,2023-05-11 02:00:00,10.245283018867925,24.754716981132077
56,2023-05-11 06:00:00,11.0,23.0
56,2023-05-13 20:00:00,11.181818181818182,23.818181818181817
56,2023-05-13 21:00:00,12.476190476190476,22.523809523809526
57,2023-05-10 02:00:00,3.769230769230769,19.23076923076923
57,2023-05-10 03:00:00,4.7,18.3
57,2023-05-10 07:00:00,0.0,19.0
57,2023-05-10 23:00:00,8.705882352941176,14.294117647058824
57,2023-05-11 00:00:00,9.0,14.0
57,2023-05-11 01:00:00,9.389830508474576,13.610169491525424
57,2023-05-11 02:00:00,9.566037735849056,13.433962264150944
57,2023-05-11 06:00:00,11.0,12.0
57,2023-05-13 20:00:00,9.424242424242424,13.575757575757576
57,2023-05-13 21:00:00,9.0,14.0
58,2023-05-10 02:00:00,7.17948717948718,22.82051282051282
58,2023-05-10 03:00:00,4.4,25.6
